price,miles,year,previous_owners,body_type,engine,doors,seats,brand,model,age,brand_freq,model_freq,body_type_freq,service_history_True,gearbox_Manual,fuel_type_Diesel Hybrid,fuel_type_Electric,fuel_type_Petrol,fuel_type_Petrol Hybrid,fuel_type_Petrol Plug-in Hybrid,emission_class_Euro 2,emission_class_Euro 3,emission_class_Euro 4,emission_class_Euro 5,emission_class_Euro 6,emission_class_Unknown
5850,102000,2013,3.0,Saloon,1.4,5.0,5.0,Mercedes-Benz,E Class,10,0.04519151281344723,0.00606227610912097,0.09947643979057591,True,True,False,False,False,False,False,False,False,False,True,False,False
7995,32947,2017,0.0,MPV,1.2,5.0,5.0,Citroen,C3 PICASSO,6,0.025626894461284102,0.0002755580049600441,0.041884816753926704,False,True,False,False,False,False,False,False,False,False,False,True,False
6995,48890,2015,0.0,Hatchback,1.2,3.0,5.0,Vauxhall,Corsa,8,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
16950,23982,2016,2.0,Saloon,1.4,3.0,5.0,Jaguar,XE,7,0.008266740148801324,0.002480022044640397,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,False,True,False
9195,57005,2017,2.0,SUV,1.2,3.0,5.0,Renault,Captur,6,0.04767153485808763,0.002480022044640397,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,False,True,False
10999,6669,2019,1.0,Hatchback,1.2,5.0,5.0,Vauxhall,Corsa,4,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
6588,73500,2011,2.0,Hatchback,1.2,3.0,5.0,Volkswagen,Golf Diesel Hatchback,12,0.07467621934417194,0.0002755580049600441,0.618627721135299,True,True,False,False,False,False,False,False,False,False,True,False,False
8490,73010,2014,2.0,SUV,1.4,3.0,5.0,Nissan,Qashqai,9,0.0487737668779278,0.013226784238082117,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,True,False,False
13170,17422,2019,2.0,Hatchback,1.2,5.0,5.0,Volkswagen,Polo,4,0.07467621934417194,0.027280242491044365,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
10995,77250,2013,2.0,Convertible,1.4,3.0,5.0,Volkswagen,Beetle,10,0.07467621934417194,0.003306696059520529,0.029760264535684762,True,True,False,False,True,False,False,False,False,False,True,False,False
2495,135000,2007,0.0,Estate,1.4,3.0,5.0,Mercedes-Benz,C Class,16,0.04519151281344723,0.015706806282722512,0.04684486084320749,False,False,False,False,False,False,False,False,False,True,False,False,False
17670,14385,2021,1.0,SUV,1.2,3.0,5.0,Volkswagen,T-cross,2,0.07467621934417194,0.005511160099200882,0.12427666023697989,True,True,False,False,True,False,False,False,False,False,False,True,False
15970,11500,2021,1.0,Hatchback,1.2,3.0,5.0,Volkswagen,Polo,2,0.07467621934417194,0.027280242491044365,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
15500,111643,2015,4.0,SUV,1.4,3.0,5.0,Land,Rover Discovery 4,8,0.009093414163681455,0.0002755580049600441,0.12427666023697989,False,False,False,False,False,False,False,False,False,False,True,False,False
16995,39950,2017,1.0,SUV,1.2,5.0,5.0,Audi,Q2 ESTATE,6,0.03968035271424635,0.0002755580049600441,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
11490,100000,2015,0.0,SUV,1.4,3.0,5.0,Audi,Q3,8,0.03968035271424635,0.0013777900248002205,0.12427666023697989,False,False,False,False,False,False,False,False,False,False,False,True,False
5495,67000,2014,0.0,Hatchback,1.2,3.0,5.0,Ford,Fiesta,9,0.1118765500137779,0.0349958666299256,0.618627721135299,True,True,False,False,False,False,False,False,False,False,True,False,False
7995,53727,2016,1.0,Hatchback,1.4,3.0,5.0,Volkswagen,Polo,7,0.07467621934417194,0.027280242491044365,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
6750,55559,2023,0.0,Hatchback,1.0,3.0,5.0,Volkswagen,UP,0,0.07467621934417194,0.0005511160099200882,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,False,True
12995,20704,2019,2.0,SUV,1.2,5.0,5.0,Fiat,500X,4,0.028658032515844586,0.0013777900248002205,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
12299,36000,2019,2.0,Estate,1.2,3.0,5.0,Renault,Megane,4,0.04767153485808763,0.0074400661339211905,0.04684486084320749,True,True,False,False,True,False,False,False,False,False,False,True,False
11289,67202,2016,1.0,Hatchback,1.2,3.0,5.0,Volkswagen,Scirocco Diesel Coupe,7,0.07467621934417194,0.0005511160099200882,0.618627721135299,True,True,False,False,False,False,False,False,False,False,False,True,False
11000,45462,2019,1.0,SUV,1.2,3.0,5.0,Nissan,Juke,4,0.0487737668779278,0.009093414163681455,0.12427666023697989,True,True,False,False,True,False,False,False,False,False,False,True,False
8490,50679,2006,5.0,Saloon,1.2,5.0,5.0,Jaguar,XJ,17,0.008266740148801324,0.0005511160099200882,0.09947643979057591,False,False,False,False,False,False,False,False,False,True,False,False,False
12999,26286,2018,1.0,SUV,1.4,5.0,5.0,Hyundai,Tucson,5,0.025626894461284102,0.0016533480297602646,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
15500,84400,2014,5.0,Saloon,1.3,3.0,5.0,Mercedes-Benz,C Class,9,0.04519151281344723,0.015706806282722512,0.09947643979057591,True,False,False,False,False,False,False,False,False,False,False,True,False
11795,41887,2017,2.0,Hatchback,1.2,5.0,5.0,Vauxhall,Insignia Grand Sport,6,0.14907688068338384,0.0008266740148801323,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
10999,44728,2018,2.0,SUV,1.2,5.0,5.0,Vauxhall,Mokka X,5,0.14907688068338384,0.0008266740148801323,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
16099,47964,2017,1.0,Hatchback,1.4,3.0,5.0,BMW,1 SERIES,6,0.07357398732433178,0.002204464039680353,0.618627721135299,False,False,False,False,True,False,False,False,False,False,False,True,False
13199,62000,2018,1.0,Saloon,1.4,3.0,5.0,Volkswagen,Passat,5,0.07467621934417194,0.005786718104160926,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,False,True,False
4575,160291,2005,1.0,MPV,1.3,5.0,5.0,Volkswagen,Sharan,18,0.07467621934417194,0.0005511160099200882,0.041884816753926704,True,True,False,False,False,False,False,False,False,True,False,False,False
10256,31595,2018,2.0,Hatchback,1.2,5.0,5.0,Citroen,C3,5,0.025626894461284102,0.006888950124001102,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
17599,26607,2019,0.0,Coupe,1.4,3.0,5.0,BMW,2 Series,4,0.07357398732433178,0.00606227610912097,0.037475888674566,False,False,False,False,True,False,False,False,False,False,False,True,False
13000,51179,2019,1.0,Hatchback,1.2,5.0,5.0,Toyota,Yaris,4,0.05235602094240838,0.02204464039680353,0.618627721135299,False,False,False,False,False,True,False,False,False,False,False,True,False
14447,60459,2016,3.0,MPV,1.4,3.0,5.0,BMW,2 SERIES DIESEL GRAN TOURER,7,0.07357398732433178,0.0002755580049600441,0.041884816753926704,False,True,False,False,False,False,False,False,False,False,False,True,False
13999,8720,2021,1.0,Hatchback,1.4,3.0,5.0,Vauxhall,Corsa,2,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
13499,28688,2022,1.0,Hatchback,1.2,5.0,5.0,Renault,Clio,1,0.04767153485808763,0.028658032515844586,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
17899,55461,2019,2.0,Hatchback,1.2,5.0,5.0,Mercedes-Benz,A Class,4,0.04519151281344723,0.010471204188481676,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
7790,80861,2016,2.0,MPV,1.2,5.0,5.0,Citroen,Grand C4 Picasso,7,0.025626894461284102,0.0008266740148801323,0.041884816753926704,False,True,False,False,False,False,False,False,False,False,False,True,False
16899,7794,2020,1.0,Hatchback,1.2,5.0,5.0,Peugeot,208,3,0.06530724717553045,0.0071645081289611464,0.618627721135299,False,False,False,False,True,False,False,False,False,False,False,True,False
8799,39065,2019,3.0,Hatchback,1.4,3.0,5.0,Vauxhall,Corsa,4,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
7500,128000,2012,3.0,Hatchback,1.2,5.0,5.0,BMW,1 Series,11,0.07357398732433178,0.012675668228162029,0.618627721135299,False,False,False,False,False,False,False,False,False,False,True,False,False
4400,36063,2012,2.0,Hatchback,1.4,3.0,5.0,Renault,Megane,11,0.04767153485808763,0.0074400661339211905,0.618627721135299,True,True,False,False,True,False,False,False,False,False,True,False,False
4000,73000,2011,2.0,MPV,1.2,3.0,5.0,Renault,Grand Scenic,12,0.04767153485808763,0.0038578120694406173,0.041884816753926704,True,False,False,False,False,False,False,False,False,False,True,False,False
5390,60695,2014,0.0,Hatchback,1.4,3.0,5.0,Nissan,Leaf,9,0.0487737668779278,0.0074400661339211905,0.618627721135299,False,False,False,True,False,False,False,False,False,False,False,False,True
10700,16420,2019,0.0,Hatchback,1.4,5.0,5.0,Toyota,Aygo,4,0.05235602094240838,0.012400110223201984,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
10998,22506,2019,2.0,Hatchback,1.4,5.0,5.0,Citroen,C3,4,0.025626894461284102,0.006888950124001102,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
9995,97000,2016,2.0,Hatchback,1.2,5.0,5.0,BMW,1 Series,7,0.07357398732433178,0.012675668228162029,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
4700,50000,2013,0.0,Hatchback,1.2,5.0,5.0,Citroen,C3,10,0.025626894461284102,0.006888950124001102,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
11000,45462,2019,1.0,SUV,1.4,3.0,5.0,Nissan,Juke,4,0.0487737668779278,0.009093414163681455,0.12427666023697989,True,True,False,False,True,False,False,False,False,False,False,True,False
8995,72400,2015,2.0,Hatchback,1.0,3.0,5.0,Volkswagen,Golf,8,0.07467621934417194,0.014604574262882336,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
9299,58700,2013,2.0,Hatchback,1.2,5.0,5.0,MINI,Hatch,10,0.026453568476164233,0.02149352438688344,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
17899,18746,2022,1.0,Hatchback,1.2,5.0,5.0,SEAT,Ibiza,1,0.016533480297602647,0.012400110223201984,0.618627721135299,False,False,False,False,True,False,False,False,False,False,False,True,False
10498,34133,2016,0.0,Hatchback,1.4,5.0,5.0,Volkswagen,Polo,7,0.07467621934417194,0.027280242491044365,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
10700,16420,2019,0.0,Hatchback,1.2,3.0,5.0,Toyota,Aygo,4,0.05235602094240838,0.012400110223201984,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
10999,26000,2019,1.0,SUV,1.2,5.0,5.0,Vauxhall,Crossland X Hatchback,4,0.14907688068338384,0.0002755580049600441,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
15999,21000,2020,1.0,Hatchback,1.2,5.0,5.0,Ford,Focus Diesel Hatchback,3,0.1118765500137779,0.0008266740148801323,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
8695,25846,2018,1.0,Hatchback,1.2,5.0,5.0,Peugeot,108,5,0.06530724717553045,0.0013777900248002205,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
13499,19632,2020,1.0,SUV,1.2,5.0,5.0,Vauxhall,Crossland X,3,0.14907688068338384,0.0016533480297602646,0.12427666023697989,True,True,False,False,True,False,False,False,False,False,False,True,False
1850,105472,2009,4.0,Hatchback,1.4,5.0,5.0,Hyundai,i20,14,0.025626894461284102,0.006613392119041058,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
10700,16420,2019,0.0,Hatchback,1.4,5.0,5.0,Toyota,Aygo,4,0.05235602094240838,0.012400110223201984,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
6995,57237,2014,2.0,Hatchback,1.2,5.0,5.0,MINI,Hatch Cooper,9,0.026453568476164233,0.002204464039680353,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
18515,1,2023,0.0,SUV,1.4,3.0,5.0,MG,MG ZS,0,0.002755580049600441,0.0008266740148801323,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
10883,26451,2017,0.0,Hatchback,1.2,5.0,5.0,Ford,Fiesta,6,0.1118765500137779,0.0349958666299256,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
15862,29246,2019,2.0,SUV,1.4,5.0,5.0,KIA,Sportage Estate,4,0.02149352438688344,0.0002755580049600441,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
12999,85000,2014,2.0,Saloon,1.2,5.0,5.0,BMW,5 Series,9,0.07357398732433178,0.005235602094240838,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,False,True,False
9990,70325,2016,3.0,Estate,1.4,3.0,5.0,Volvo,V60,7,0.010471204188481676,0.0008266740148801323,0.04684486084320749,True,True,False,False,False,False,False,False,False,False,False,True,False
7695,44500,2016,0.0,Hatchback,1.3,5.0,5.0,Ford,Fiesta,7,0.1118765500137779,0.0349958666299256,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
9990,96000,2012,2.0,SUV,1.4,3.0,5.0,Audi,Q5,11,0.03968035271424635,0.0005511160099200882,0.12427666023697989,False,False,False,False,False,False,False,False,False,False,True,False,False
13995,6461,2020,1.0,Hatchback,1.2,5.0,5.0,Vauxhall,Corsa,3,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
13000,51179,2019,1.0,Hatchback,1.4,3.0,5.0,Toyota,Yaris,4,0.05235602094240838,0.02204464039680353,0.618627721135299,False,False,False,False,False,True,False,False,False,False,False,True,False
17599,26607,2019,0.0,Coupe,1.2,5.0,5.0,BMW,2 Series,4,0.07357398732433178,0.00606227610912097,0.037475888674566,False,False,False,False,True,False,False,False,False,False,False,True,False
9500,49047,2018,2.0,SUV,1.4,3.0,5.0,Citroen,C3 AIRCROSS,5,0.025626894461284102,0.0002755580049600441,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,False,True,False
10699,41485,2020,1.0,Hatchback,1.2,5.0,5.0,Ford,Fiesta,3,0.1118765500137779,0.0349958666299256,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
8995,119842,2014,0.0,MPV,1.2,3.0,5.0,Volkswagen,Caddy Maxi Life,9,0.07467621934417194,0.0002755580049600441,0.041884816753926704,False,False,False,False,False,False,False,False,False,False,True,False,False
10300,61000,2015,2.0,SUV,1.2,3.0,5.0,Jeep,Renegade,8,0.002204464039680353,0.0005511160099200882,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
18499,4000,2021,1.0,SUV,1.2,5.0,5.0,KIA,Xceed Hatchback,2,0.02149352438688344,0.0002755580049600441,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
13599,17782,2020,1.0,SUV,1.2,5.0,5.0,Vauxhall,Crossland X,3,0.14907688068338384,0.0016533480297602646,0.12427666023697989,True,True,False,False,True,False,False,False,False,False,False,True,False
10600,30407,2019,1.0,Hatchback,1.4,3.0,5.0,Vauxhall,Astra,4,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
14999,30287,2019,1.0,SUV,1.3,5.0,5.0,Nissan,Qashqai,4,0.0487737668779278,0.013226784238082117,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,False,True,False
17999,58256,2021,2.0,Estate,1.2,5.0,5.0,Peugeot,508,2,0.06530724717553045,0.0008266740148801323,0.04684486084320749,False,False,False,False,True,False,False,False,False,False,False,True,False
17599,26607,2019,0.0,Coupe,1.0,3.0,5.0,BMW,2 Series,4,0.07357398732433178,0.00606227610912097,0.037475888674566,False,False,False,False,True,False,False,False,False,False,False,True,False
11999,33156,2018,1.0,Hatchback,1.2,5.0,5.0,MINI,Hatch,5,0.026453568476164233,0.02149352438688344,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
500,138061,2007,5.0,Hatchback,1.2,5.0,5.0,Renault,Clio,16,0.04767153485808763,0.028658032515844586,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
750,124512,2007,3.0,Hatchback,1.2,5.0,5.0,Ford,Focus,16,0.1118765500137779,0.04408928079360706,0.618627721135299,False,True,False,False,False,False,False,False,False,True,False,False,False
2999,118000,2008,0.0,Convertible,1.2,3.0,5.0,BMW,3 Series,15,0.07357398732433178,0.029209148525764672,0.029760264535684762,False,False,False,False,False,False,False,False,False,True,False,False,False
400,120842,2010,4.0,Hatchback,1.2,3.0,5.0,SEAT,Ibiza,13,0.016533480297602647,0.012400110223201984,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
499,111875,2007,4.0,Hatchback,1.2,5.0,5.0,Ford,Fiesta,16,0.1118765500137779,0.0349958666299256,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
700,114053,2006,1.0,Convertible,1.2,3.0,5.0,Peugeot,307 CC,17,0.06530724717553045,0.0005511160099200882,0.029760264535684762,False,True,False,False,True,False,False,False,False,True,False,False,False
799,131848,2004,4.0,Convertible,1.3,5.0,5.0,Mazda,MX-5,19,0.014604574262882336,0.0016533480297602646,0.029760264535684762,False,True,False,False,True,False,False,False,True,False,False,False,False
640,71000,2004,0.0,Hatchback,1.2,5.0,5.0,Fiat,Stilo,19,0.028658032515844586,0.0002755580049600441,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
700,70321,2008,6.0,Hatchback,1.2,3.0,5.0,Ford,KA,15,0.1118765500137779,0.005511160099200882,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
850,92000,2009,3.0,Hatchback,1.4,5.0,5.0,Vauxhall,Corsa,14,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
1575,118000,2010,3.0,MPV,1.0,3.0,5.0,Toyota,Verso,13,0.05235602094240838,0.003306696059520529,0.041884816753926704,False,True,False,False,False,False,False,False,False,False,True,False,False
11999,33156,2018,1.0,Hatchback,1.2,5.0,5.0,MINI,Hatch,5,0.026453568476164233,0.02149352438688344,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
1000,93552,2004,4.0,Convertible,1.2,5.0,5.0,MINI,Convertible,19,0.026453568476164233,0.0008266740148801323,0.029760264535684762,False,True,False,False,True,False,False,False,False,True,False,False,False
950,127000,2009,5.0,Saloon,1.2,5.0,5.0,Audi,A4,14,0.03968035271424635,0.0077156241388812346,0.09947643979057591,False,True,False,False,True,False,False,False,False,True,False,False,False
800,103200,2008,3.0,Hatchback,1.2,5.0,5.0,Renault,Clio,15,0.04767153485808763,0.028658032515844586,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
950,62694,2005,4.0,Hatchback,1.2,5.0,5.0,Peugeot,206,18,0.06530724717553045,0.0008266740148801323,0.618627721135299,False,True,False,False,True,False,False,False,True,False,False,False,False
1990,81000,2012,4.0,Hatchback,1.2,5.0,5.0,Peugeot,207,11,0.06530724717553045,0.012951226233122072,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
1695,66700,2008,0.0,Hatchback,1.2,5.0,5.0,Renault,Twingo,15,0.04767153485808763,0.0008266740148801323,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
1500,48000,2008,3.0,Hatchback,1.2,5.0,5.0,Peugeot,207,15,0.06530724717553045,0.012951226233122072,0.618627721135299,False,True,False,False,False,False,False,False,False,True,False,False,False
1000,99513,2008,3.0,Hatchback,1.2,5.0,5.0,Vauxhall,Corsa,15,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
795,98000,2012,5.0,SUV,1.2,5.0,5.0,Mitsubishi,Outlander,11,0.009093414163681455,0.004960044089280794,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,True,False,False
1495,64000,2005,0.0,Coupe,1.2,5.0,5.0,Hyundai,Coupe,18,0.025626894461284102,0.0008266740148801323,0.037475888674566,False,True,False,False,True,False,False,False,True,False,False,False,False
699,159630,2004,1.0,Hatchback,1.2,5.0,5.0,Honda,Civic,19,0.029484706530724717,0.013226784238082117,0.618627721135299,False,True,False,False,True,False,False,False,True,False,False,False,False
2990,91000,2014,2.0,Hatchback,1.2,5.0,5.0,Peugeot,208,9,0.06530724717553045,0.0071645081289611464,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
595,174009,2003,1.0,Estate,1.8,5.0,5.0,Audi,A6 Allroad,20,0.03968035271424635,0.0002755580049600441,0.04684486084320749,False,False,False,False,False,False,False,False,False,True,False,False,False
945,89500,2011,5.0,Hatchback,1.8,5.0,5.0,Peugeot,207,12,0.06530724717553045,0.012951226233122072,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
1500,77175,2006,3.0,MPV,1.8,5.0,5.0,Vauxhall,Zafira,17,0.14907688068338384,0.004133370074400662,0.041884816753926704,False,True,False,False,True,False,False,False,False,True,False,False,False
799,117072,2005,4.0,Hatchback,1.8,5.0,5.0,SKODA,Octavia,18,0.01736015431248278,0.002755580049600441,0.618627721135299,False,True,False,False,False,False,False,False,False,True,False,False,False
800,99464,2008,5.0,Convertible,2.0,5.0,5.0,Vauxhall,Tigra,15,0.14907688068338384,0.0008266740148801323,0.029760264535684762,False,True,False,False,True,False,False,False,False,True,False,False,False
700,168870,2001,1.0,Saloon,1.8,5.0,5.0,SEAT,Toledo,22,0.016533480297602647,0.0002755580049600441,0.09947643979057591,False,True,False,False,False,False,False,True,False,False,False,False,False
4495,115000,2007,0.0,SUV,1.6,5.0,5.0,BMW,X5,16,0.07357398732433178,0.003306696059520529,0.12427666023697989,False,False,False,False,False,False,False,False,False,True,False,False,False
2789,135000,2015,0.0,Hatchback,1.8,5.0,5.0,Vauxhall,Corsa,8,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
6698,61637,2013,0.0,Saloon,1.8,5.0,5.0,Volkswagen,Jetta,10,0.07467621934417194,0.002755580049600441,0.09947643979057591,False,True,False,False,False,False,False,False,False,False,True,False,False
1000,78648,2005,1.0,Hatchback,1.8,5.0,5.0,Vauxhall,Corsa,18,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2999,121639,2010,3.0,Hatchback,1.8,5.0,5.0,Volkswagen,Polo,13,0.07467621934417194,0.027280242491044365,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
1989,75000,2010,4.0,Hatchback,1.8,5.0,5.0,Fiat,Punto EVO,13,0.028658032515844586,0.0016533480297602646,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
450,115000,2005,0.0,Hatchback,1.8,5.0,5.0,Vauxhall,Astra,18,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,False,False,False,False,False,True,False,False,False
875,175000,2010,5.0,Hatchback,1.8,5.0,5.0,Vauxhall,Astra,13,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
1990,64000,2010,5.0,Hatchback,1.8,5.0,5.0,Vauxhall,Astra,13,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
990,91000,2003,8.0,Convertible,1.8,5.0,5.0,Ford,Streetka,20,0.1118765500137779,0.0005511160099200882,0.029760264535684762,False,True,False,False,True,False,False,False,False,True,False,False,False
2490,111000,2010,6.0,Hatchback,1.8,5.0,5.0,MINI,Hatch,13,0.026453568476164233,0.02149352438688344,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
1548,86786,2009,0.0,Hatchback,1.6,5.0,5.0,Vauxhall,Corsa,14,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,False,False,False,False,False,True,False,False,False
999,129000,2005,0.0,Hatchback,1.8,5.0,5.0,Mazda,Mazda3,18,0.014604574262882336,0.0035822540644805732,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
795,98000,2012,5.0,SUV,1.8,5.0,5.0,Mitsubishi,Outlander,11,0.009093414163681455,0.004960044089280794,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,True,False,False
9149,55301,2016,0.0,Hatchback,1.8,5.0,5.0,Peugeot,308,7,0.06530724717553045,0.013226784238082117,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
1895,129100,2013,6.0,SUV,2.0,5.0,5.0,Nissan,Qashqai+2,10,0.0487737668779278,0.002755580049600441,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,True,False,False
850,142900,2008,0.0,Hatchback,1.8,5.0,5.0,Audi,A3,15,0.03968035271424635,0.011297878203361807,0.618627721135299,False,True,False,False,False,False,False,False,False,True,False,False,False
2990,26000,2010,1.0,Hatchback,2.0,5.0,5.0,KIA,RIO,13,0.02149352438688344,0.003306696059520529,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
1295,116000,2007,3.0,Hatchback,1.6,5.0,5.0,Ford,Fiesta,16,0.1118765500137779,0.0349958666299256,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
1495,168100,2013,4.0,Hatchback,2.0,5.0,5.0,Vauxhall,Insignia,10,0.14907688068338384,0.01212455221824194,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
1575,118000,2010,3.0,MPV,2.0,5.0,5.0,Toyota,Verso,13,0.05235602094240838,0.003306696059520529,0.041884816753926704,False,True,False,False,False,False,False,False,False,False,True,False,False
1995,106583,2010,0.0,MPV,2.0,5.0,5.0,Citroen,C3 Picasso,13,0.025626894461284102,0.0013777900248002205,0.041884816753926704,False,True,False,False,False,False,False,False,False,False,True,False,False
1295,70984,2013,8.0,Hatchback,2.0,5.0,5.0,Vauxhall,Adam,10,0.14907688068338384,0.007991182143841279,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
2499,100000,2015,4.0,Hatchback,2.0,5.0,5.0,Vauxhall,Astra,8,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
2199,100000,2014,4.0,Hatchback,2.0,5.0,5.0,Peugeot,208,9,0.06530724717553045,0.0071645081289611464,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
1990,81000,2012,4.0,Hatchback,2.0,5.0,5.0,Peugeot,207,11,0.06530724717553045,0.012951226233122072,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
13399,42847,2017,0.0,MPV,1.6,5.0,5.0,Vauxhall,Zafira Tourer,6,0.14907688068338384,0.0019289060347203086,0.041884816753926704,False,True,False,False,False,False,False,False,False,False,False,True,False
10707,11589,2020,1.0,Hatchback,1.6,5.0,5.0,Suzuki,Swift,3,0.011297878203361807,0.004408928079360706,0.618627721135299,False,True,False,False,False,True,False,False,False,False,False,True,False
1490,104000,2005,5.0,Hatchback,1.8,5.0,5.0,Ford,Fiesta,18,0.1118765500137779,0.0349958666299256,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2994,135000,2011,0.0,Saloon,2.0,5.0,5.0,Mercedes-Benz,E Class,12,0.04519151281344723,0.00606227610912097,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,True,False,False
1370,115826,2010,1.0,Hatchback,1.6,5.0,5.0,Vauxhall,Astra,13,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
